"example_id","frame_id","english","georgian","context","usage_tip"
"wh_029","wh_questions_core","How many people are there?","რამდენი ხალხია?","Checking a crowd.","Use რამდენი for countable amounts too."
"wh_030","wh_questions_core","Which one do you want?","რომელი გინდა?","Offering a choice.","რომელი means 'Which' (selection from a specific set)."
"wh_031","wh_questions_core","Which bus goes there?","რომელი ავტობუსი მიდის?","Transport query.","Use რომელი like an adjective before the noun."
"ma_001","motion_away_present","I am going.","მე მივდივარ.","Basic statement.","Use მივდივარ/მიდიხარ to say you are going (leaving toward a destination)."
"ma_002","motion_away_present","You are going.","შენ მიდიხარ.","Checking plans.","This verb changes by person: you = მიდიხარ."
"ma_003","motion_away_present","He is going.","ის მიდის.","Talking about someone.","3rd person present commonly ends in -ს: მიდის."
"ma_004","motion_away_present","We are going.","ჩვენ მივდივართ.","Group decision.","Plural 'we' uses the ending -თ: მივდივართ."
"ma_005","motion_away_present","You guys are going.","თქვენ მიდიხართ.","Confirming a group.","Plural 'you' uses -ხართ: მიდიხართ."
"ma_006","motion_away_present","They are going.","ისინი მიდიან.","Watching people leave.","Plural 'they' often uses -იან: მიდიან."
"ma_007","motion_away_present","I am going home.","მე სახლში მივდივარ.","Ending the day.","Many destinations use -ში (e.g., სახლში), but some destinations use other markers like -ზე or -თან."
"ma_008","motion_away_present","I am going to work.","მე სამსახურში მივდივარ.","Morning routine.","To say where you’re going, put the destination phrase before the verb."
"ma_009","motion_away_present","I am going to the city.","მე ქალაქში მივდივარ.","Making plans.","Swap the destination word and keep the same sentence shape."
"ma_010","motion_away_present","I am going to the store.","მე მაღაზიაში მივდივარ.","Errands.","The destination stays the same; only the place word changes."
"ma_011","motion_away_present","Are you going?","მიდიხარ?","Checking quickly.","Yes/no questions usually keep the same words; in writing you just add ?"
"ma_012","motion_away_present","Where are you going?","სად მიდიხარ?","Curious.","Use სად at the start to ask the destination ('where to?')."
"ma_013","motion_away_present","Are they going to work?","ისინი სამსახურში მიდიან?","Checking plans.","To question a full sentence, keep the statement form and add ?"
"ma_014","motion_away_present","I am not going.","არ მივდივარ.","Refusing.","To negate a verb, put არ directly before the verb: არ მივდივარ."
"ma_015","motion_away_present","He is not going.","ის არ მიდის.","Updating plans.","Negation sits before the verb, not before the subject: ის არ მიდის."
"ma_016","motion_away_present","I am not going anywhere.","მე არსად არ მივდივარ.","Firm refusal.","With 'nowhere' (არსად), Georgian uses double negation: 'nowhere' + 'not'."
"ma_017","motion_away_present","I am going there now.","მე ახლა იქ მივდივარ.","Leaving immediately.","Time words like ახლა ('now') can be added without changing the verb pattern."
"ma_018","motion_away_present","I am going home alone.","მე მარტო სახლში მივდივარ.","Personal detail.","Add one simple modifier (like მარტო) to personalize the sentence."
"ma_019","motion_away_present","They are going to the sea.","ისინი ზღვაზე მიდიან.","Vacation plans.","Some destinations use -ზე instead of -ში; for the sea you commonly say ზღვაზე."
"ma_020","motion_away_present","Are we going on foot or by car?","ფეხით მივდივართ თუ მანქანით?","Choosing how to go.","Use ფეხით ('on foot') and მანქანით ('by car') to say the method of travel."
"mf_001","motion_from_present","I am coming from home.","მე სახლიდან მოვდივარ.","Arriving somewhere.","Use -დან to mark the place you are coming from."
"mf_002","motion_from_present","You are coming from work.","შენ სამსახურიდან მოდიხარ.","Meeting someone.","The source phrase comes before the verb."
"mf_003","motion_from_present","He is coming from the city.","ის ქალაქიდან მოდის.","Talking about someone.","The motion verb agrees with the person, not the place."
"mf_004","motion_from_present","We are coming from Tbilisi.","ჩვენ თბილისიდან მოვდივართ.","Group arrival.","Plural subjects use plural verb endings."
"mf_005","motion_from_present","You guys are coming from the airport.","თქვენ აეროპორტიდან მოდიხართ.","Picking someone up.","Any place can be used as the source with -დან."
