"example_id","frame_id","english","georgian","context","usage_tip"
"5301","conditional_present","I would go, if I had time.","წავიდოდი, დრო რომ მქონდეს.","Hypothetical.","'წავალ' (I will go) becomes 'წავიდოდი' (I would go)."
"5302","conditional_present","I would buy it.","ვიყიდდი.","Shopping opinion.","'ვიყიდი' (I will buy) becomes 'ვიყიდდი'. Implies 'If I had money/need'."
"5303","conditional_present","He would help us.","ის დაგვეხმარებოდა.","Predicting behavior.","'დაგვეხმარება' (Will help) becomes 'დაგვეხმარებოდა'. Subject 'ის' is Plain."
"5304","conditional_present","What would you do?","რას გააკეთებდი?","Asking advice.","'რას' is the object (What). 'გააკეთებდი' is 'You would do'."
"5305","conditional_present","I would say...","ვიტყოდი...","Expressing opinion.","'ვიტყვი' (I will say) becomes 'ვიტყოდი'."
"5306","conditional_present","They would come.","ისინი მოვიდოდნენ.","Invitation.","'მოვლენ' (They will come) becomes 'მოვიდოდნენ'."
"5307","conditional_present","I would eat khinkali.","ხინკალს შევჭამდი.","Craving.","Object 'ხინკალს' takes **-ს** (Active logic). 'შევჭამდი' (I would eat)."
"5308","conditional_present","She would write a letter.","ის წერილს დაწერდა.","Hypothetical.","Subject 'ის' is plain. Object 'წერილს' takes **-ს**."
"5309","conditional_present","We would stay here.","ჩვენ აქ დავრჩებოდით.","Preference.","'დავრჩებით' (We will stay) becomes 'დავრჩებოდით'."
"5310","conditional_present","I would drink coffee.","ყავას დავლევდი.","Polite request.","'დავლევდი' implies 'I would drink (if offered)'."
"5311","conditional_present","You would like it.","შენ მოგეწონებოდა.","Recommendation.","Exception! 'Like' is an inversion verb, but Conditional marks it like a future process."
"5312","conditional_present","I would learn Georgian.","ქართულს ვისწავლიდი.","Goal setting.","'ვისწავლი' (Will learn) becomes 'ვისწავლიდი'."
"5313","conditional_present","He would pay.","ის გადაიხდიდა.","Prediction.","Subject 'ის' is plain. 'გადაიხდიდა' (He would pay)."
"5314","conditional_present","I would not do that.","მაგას არ გავაკეთებდი.","Moral stance.","'მაგას' is the object (That). 'არ გავაკეთებდი' (I would not do)."
"5315","conditional_present","It would be good.","კარგი იქნებოდა.","Evaluation.","'იქნება' (It will be) becomes 'იქნებოდა' (It would be)."
"5501","obligation_active","I must do it.","მე უნდა გავაკეთო.","Determination.","'გავაკეთო' is transitive. Subject 'მე' looks the same, but behaves Ergatively."
"5502","obligation_active","You must eat something.","შენ რაღაც უნდა ჭამო.","Caring.","'ჭამო' (Eat). Subject 'შენ' looks same, but behaves Ergatively."
"5503","obligation_active","He must say it.","მან უნდა თქვას.","Requirement.","CRITICAL: Subject is **მან** (He/She-Erg), not 'Is'. Verb is 'Tkvas'."
"5504","obligation_active","We must buy bread.","ჩვენ პური უნდა ვიყიდოთ.","Shopping.","'ვიყიდოთ' is 'We buy'. Object 'Puri' is plain (Nominative)."
"5505","obligation_active","You guys must see this.","თქვენ ეს უნდა ნახოთ.","Recommendation.","'ნახოთ' is 'You see'. Object 'Es' is plain."
"5506","obligation_active","They must write a letter.","მათ წერილი უნდა დაწერონ.","Business task.","CRITICAL: Subject is **მათ** (Them-Erg), not 'Isini'."
"5507","obligation_active","Giorgi must fix the car.","გიორგიმ მანქანა უნდა გააკეთოს.","Repair.","CRITICAL: Subject is **გიორგიმ** (-ma), not 'Giorgi'."
"5508","obligation_active","I must clean the room.","ოთახი უნდა დავალაგო.","Chores.","'დავალაგო' (Clean). Object 'Otakhi' is plain."
"5509","obligation_active","You must drink water.","წყალი უნდა დალიო.","Health advice.","'დალიო' (Drink). Object 'Tskali' is plain."
"5510","obligation_active","He must open the door.","მან კარი უნდა გააღოს.","Instruction.","Subject **მან** (He). Object **კარი** (Door - Plain)."
"5511","obligation_active","We must change the plan.","გეგმა უნდა შევცვალოთ.","Strategy.","'შევცვალოთ' (Change). Object 'Gegma' is plain."
"5512","obligation_active","She must find a job.","მან სამსახური უნდა იპოვოს.","Life goal.","Subject **მან** (She). 'Ipovos' (Find)."
"5513","obligation_active","You must learn Georgian.","ქართული უნდა ისწავლო.","Advice.","'ისწავლო' (Learn). Object 'Kartuli' is plain."
"5514","obligation_active","They must pay the money.","მათ ფული უნდა გადაიხადონ.","Debt.","Subject **მათ** (They). 'Gadaikhadon' (Pay)."
"5515","obligation_active","Giorgi must ask a question.","გიორგიმ კითხვა უნდა დასვას.","School setting.","Subject **გიორგიმ** (-ma). 'Dasvas' (Ask/Pose)."
"5601","reflexive_action","I see myself.","საკუთარ თავს ვხედავ.","Mirror.","Literally: 'I see my own head'."
"5602","reflexive_action","He takes care of himself.","ის თავს უვლის.","Hygiene/Health.","'უვლის' means 'cares for'. 'თავს' is 'Head/Self'."
"5603","reflexive_action","Introduce yourself.","წარადგინე შენი თავი.","Business meeting.","'შენი თავი' = Your head (Yourself)."
"5604","reflexive_action","Don't blame yourself.","თავს ნუ იდანაშაულებ.","Consoling.","'იდანაშაულებ' (Blame). 'თავს' is the object."
"5605","reflexive_action","I am talking to myself.","ჩემს თავს ველაპარაკები.","Crazy moment.","'ჩემს თავს' (To my head)."
"5606","reflexive_action","She loves herself.","მას საკუთარი თავი უყვარს.","Self-confidence.","'საკუთარი თავი' (Own head) is the subject of 'Love'."
"5607","reflexive_action","Control yourself!","აკონტროლე შენი თავი!","Argument.","Command form."
"5608","reflexive_action","I found myself in a strange place.","უცნაურ ადგილას ამოვყავი თავი.","Lost.","Idiom: 'I stuck my head up' in a strange place."
"5609","reflexive_action","Believe in yourself.","საკუთარი თავის გჯეროდეს.","Motivation.","'გჯეროდეს' (Believe) takes the Dative/Genitive logic."
"5610","reflexive_action","He hurt himself.","მან თავი დაიზიანა.","Accident.","'მან' (He-Erg) hurt 'Tavi' (Head-Nom)."
"5611","reflexive_action","I asked myself.","ჩემს თავს ვკითხე.","Inner monologue.","Past tense."
"5612","reflexive_action","Know yourself.","შეიცანი შენი თავი.","Philosophy.","'შეიცანი' is 'Recognize/Know'."
"5613","reflexive_action","Help yourself (food).","მიირთვით.","Hospitality.","Exception! 'Miirtvit' is a polite set phrase, but logically reflexive."
"5614","reflexive_action","I force myself to work.","თავს ძალას ვატან, რომ ვიმუშაო.","Laziness.","Idiom: 'I apply force to my head'."
"5615","reflexive_action","He thinks much of himself.","საკუთარ თავზე დიდი წარმოდგენა აქვს.","Arrogance.","Literally: 'He has a big idea on his own head'."
"5701","dynamic_passive","The door opens.","კარი იღება.","Automatic door.","Subject 'კარი' is plain. 'იღება' means 'It opens itself'."
"5702","dynamic_passive","The house is being built.","სახლი შენდება.","Construction site.","'შენდება' describes the process, not who is building it."
"5703","dynamic_passive","The problem is being solved.","პრობლემა გვარდება.","Status update.","'გვარდება' (It settles/solves)."
"5704","dynamic_passive","The shop closes at 9.","მაღაზია ცხრაზე იკეტება.","Schedule.","'იკეტება' (It closes itself)."
"5705","dynamic_passive","The window is breaking.","ფანჯარა ტყდება.","Process of damage.","'ტყდება' (It breaks)."
"5706","dynamic_passive","Dinner is being prepared.","სადილი მზადდება.","Kitchen smells.","'მზადდება' (It gets ready)."
"5707","dynamic_passive","The book is being written.","წიგნი იწერება.","Author update.","'იწერება' (It is being written)."
"5708","dynamic_passive","It is done easily.","ადვილად კეთდება.","Instructions.","'კეთდება' (It is done/made)."
"5709","dynamic_passive","I am waking up.","მე ვიღვიძებ.","Morning.","Technically active ('I wake'), but related to 'It wakes'."
"5710","dynamic_passive","He is growing.","ის იზრდება.","Childhood.","'იზრდება' (He grows/is raised)."
"5711","dynamic_passive","Winter is starting.","ზამთარი იწყება.","Season change.","'იწყება' (It starts itself)."
"5712","dynamic_passive","The game is finishing.","თამაში მთავრდება.","Sports.","'მთავრდება' (It finishes/ends)."
"5713","dynamic_passive","It can be eaten (Edible).","იჭმევა.","Food safety.","'იჭმევა' means 'It is eat-able'."
"5714","dynamic_passive","It is sold here.","აქ იყიდება.","Shop sign.","'იყიდება' (For sale / It is sold)."
"5715","dynamic_passive","The city is changing.","ქალაქი იცვლება.","Observation.","'იცვლება' (It changes)."
"5801","temporal_sequence_after","After work.","სამსახურის შემდეგ.","Planning.","'სამსახური' (Work) + Genitive 's' + 'Shemdeg' (After)."
"5802","temporal_sequence_after","After dinner.","სადილის მერე.","Timeframe.","'მერე' and 'შემდეგ' are interchangeable. 'მერე' is more casual."
"5803","temporal_sequence_after","After you.","შენს შემდეგ.","Politeness.","'შენ-ს შემდეგ'."
"5804","temporal_sequence_after","After the movie.","ფილმის მერე.","Date night.","'ფილმ-ის'."
"5805","temporal_sequence_after","After tomorrow.","ზეგ.","Time word.","Special word! 'ზეგ' means 'The day after tomorrow'."
"5806","temporal_sequence_after","After one hour.","ერთი საათის შემდეგ.","Delay.","'საათ-ის'."
"5807","temporal_sequence_after","After the rain.","წვიმის შემდეგ.","Weather.","'წვიმა' (Rain) drops 'a', adds '-is'."
"5808","temporal_sequence_after","After the meeting.","შეხვედრის მერე.","Business.","'შეხვედრა' (Meeting)."
"5809","temporal_sequence_after","After school.","სკოლის მერე.","Routine.","'სკოლა' -> 'სკოლ-ის'."
"5810","temporal_sequence_after","After this.","ამის შემდეგ.","Transition.","'ეს' (This) changes to 'ამ-ის'."
"5811","temporal_sequence_after","After a long time.","დიდი ხნის შემდეგ.","Reunion.","'დიდი ხანი' -> 'დიდი ხნ-ის'."
"5812","temporal_sequence_after","After the lesson.","გაკვეთილის მერე.","Student life.","'გაკვეთილი' (Lesson)."
"5813","temporal_sequence_after","Day after day.","დღითიდღე.","Idiom.","Means 'From day to day' or 'Day after day'."
"5814","temporal_sequence_after","After everything.","ყველაფრის მერე.","Drama.","'ყველაფერი' -> 'ყველაფრ-ის'."
"5815","temporal_sequence_after","Right after.","მაშინვე.","Speed.","'მაშინვე' implies 'Immediately after that'."
"5901","relative_clause_identity","The man who is standing there.","ის კაცი, ვინც იქ დგას.","Pointing someone out.","'ის... ვინც' connects the Man to the action of Standing."
"5902","relative_clause_identity","The car that is fast.","ის მანქანა, რომელიც სწრაფია.","Describing an object.","For things, we often use 'რომელიც' (which) instead of 'ვინც' (who)."
"5903","relative_clause_identity","Whoever looks, finds.","ვინც ეძებს, ის პოულობს.","Proverb.","Start with 'ვინც' to mean 'Whoever'."
"5904","relative_clause_identity","Do whatever you want.","გააკეთე ის, რაც გინდა.","Permission.","'ის... რაც' connects the action to the desire."
"5905","relative_clause_identity","The boy who loves Mariam.","ის ბიჭი, ვისაც მარიამი უყვარს.","Gossip.","'ვინც' changes case to 'ვისაც' (Dative) because he is the 'Experiencer' of love."
"5906","relative_clause_identity","I want the one (that) is red.","ის მინდა, რომელიც წითელია.","Choosing a product.","'ის' (That one) is the object of 'I want'."
"5907","relative_clause_identity","This is the house that I bought.","ეს არის სახლი, რომელიც ვიყიდე.","Showing off.","'რომელიც' links House to the past action."
"5908","relative_clause_identity","The person who called me.","ის, ვინც დამირეკა.","Checking a missed call.","'ის' (That one/He) is the subject."
"5909","relative_clause_identity","Everything that glitters is not gold.","ყველაფერი, რაც ბრწყინავს, ოქრო არ არის.","Proverb.","'ყველაფერი... რაც' = Everything that..."
"5910","relative_clause_identity","I know who did it.","ვიცი, ვინც გააკეთა.","Mystery.","Links knowledge to the actor."
"5911","relative_clause_identity","The place where I live.","ადგილი, სადაც ვცხოვრობ.","Location description.","'სადაც' means 'Where' (relative)."
"5912","relative_clause_identity","The time when he came.","დრო, როცა ის მოვიდა.","Time description.","'როცა' means 'When' (relative)."
"5913","relative_clause_identity","I respect those who work.","პატივს ვცემ მათ, ვინც მუშაობს.","Work ethic.","'მათ' (Them) is Dative. 'ვინც' (Who) is Nominative."
"5914","relative_clause_identity","Take what is yours.","აიღე ის, რაც შენია.","Instruction.","'ის... რაც' = That... which."
"5915","relative_clause_identity","He is the one who helped me.","ეს ის არის, ვინც დამეხმარა.","Gratitude.","Identifying a helper."
"6001","irregular_future_motion","I will go to the cinema.","მე კინოში წავალ.","Making plans.","The verb 'to go' changes root entirely in future: 'Mivdivar' (Present) -> 'Tsaval' (Future)."
"6002","irregular_future_motion","You will go home.","შენ სახლში წახვალ.","Instruction.","'წახვალ' is the future form for 'You'. Note the 'x' sound (xval)."
"6003","irregular_future_motion","He will go to work.","ის სამსახურში წავა.","Prediction.","Subject 'Is' stays in the base form (Nominative). Verb is 'Tsava'."
"6004","irregular_future_motion","We will go to Tbilisi.","ჩვენ თბილისში წავალთ.","Travel itinerary.","'წავალთ' marks 'We'. Destination keeps the standard '-shi' ending."
"6005","irregular_future_motion","You guys will go together.","თქვენ ერთად წახვალთ.","Group coordination.","'ერთად' means 'Together'. 'წახვალთ' is the plural future."
"6006","irregular_future_motion","They will go to the village.","ისინი სოფელში წავლენ.","Holiday plans.","'წავლენ' is the future for 'They'. Subject 'Isini' is Nominative."
"6007","irregular_future_motion","Giorgi will go to the sea.","გიორგი ზღვაზე წავა.","Vacation.","'ზღვა' takes '-ზე' (on/at) instead of '-ში'. Verb is 3rd person."
"6008","irregular_future_motion","I will not go anywhere.","მე არსად არ წავალ.","Refusal.","'არსად' (Nowhere) requires the negative marker 'ar' before the verb."
"6009","irregular_future_motion","When will you go?","როდის წახვალ?","Checking schedule.","'როდის' (When) is the standard trigger for future tense."
"6010","irregular_future_motion","I will go to sleep.","დასაძინებლად წავალ.","Bedtime.","'დასაძინებლად' means 'for the purpose of sleeping'. Standard phrasing."
"6011","irregular_future_motion","He will go back.","ის უკან წავა.","Return trip.","'უკან' means 'back/backwards'."
"6012","irregular_future_motion","I will go soon.","მალე წავალ.","Leaving a party.","'მალე' means 'Soon'. A common polite exit phrase."
"6013","irregular_future_motion","Will you go by car?","მანქანით წახვალ?","Transport method.","'მანქანით' is the Instrumental case ('By means of car')."
"6014","irregular_future_motion","I will go, if you want.","წავალ, თუ გინდა.","Offering to leave.","Uses the conditional logic: Future Action + If + Present Desire."
"6015","irregular_future_motion","Who will go?","ვინ წავა?","Asking for a volunteer.","'ვინ' (Who) is the subject."
"6101","emotion_states","I love you.","მე შენ მიყვარხარ.","Declaration of love.","Subject 'Me' is Dative. 'Mi-kvar-xar' tracks both me (mi-) and you (-xar)."
"6102","emotion_states","You love music.","შენ მუსიკა გიყვარს.","Discussing hobbies.","'გიყვარს' marks 'You' via the 'g-' prefix."
"6103","emotion_states","He loves Georgia.","მას საქართველო უყვარს.","Patriotism.","'ის' becomes 'მას' (Dative). 'უყვარს' marks the 3rd person emotion."
"6104","emotion_states","We love guests.","ჩვენ სტუმრები გვიყვარს.","Hospitality.","'გვიყვარს' tracks 'We' via 'gv-'. Object 'Stumrebi' is Nominative."
"6105","emotion_states","You guys love football.","თქვენ ფეხბურთი გიყვართ.","Sports fan.","'გიყვართ' is the plural form for 'You all love'."
"6106","emotion_states","They love this place.","მათ ეს ადგილი უყვართ.","Observation.","'მათ' (Them) is Dative. 'უყვართ' is the plural verb."
"6107","emotion_states","Nino loves coffee.","ნინოს ყავა უყვარს.","Preferences.","Name 'Nino' takes '-s' because she is the Experiencer."
"6108","emotion_states","I hate lies.","მე ტყუილი მძულს.","Strong emotion.","'სიძულვილი' is Hate. 'მძულს' means 'It is hateful to me'."
"6109","emotion_states","He hates waiting.","მას ლოდინი სძულს.","Impatience.","'ლოდინი' (Waiting) is the grammatical subject. 'Mas' is the receiver."
"6110","emotion_states","I am surprised.","მე მიკვირს.","Reaction to news.","'მიკვირს' literally means 'It surprises me'."
"6111","emotion_states","Are you surprised?","შენ გიკვირს?","Checking reaction.","'გიკვირს' marks 'You' with 'g-'."
"6112","emotion_states","He is surprised.","მას უკვირს.","Shock.","'უკვირს' uses 'u-' for the 3rd person."
"6113","emotion_states","I pity him / I feel sorry for him.","ის მე მეცოდება.","Empathy.","'მეცოდება' is 'He is a pity to me'. The person you pity is the subject."
"6114","emotion_states","I am ashamed.","მე მრცხვენია.","Embarrassment.","'სირცხვილი' is Shame. 'M-rcxvenia' is 'Shame is on me'."
"6115","emotion_states","Who loves khinkali?","ვის უყვარს ხინკალი?","Group order.","'ვინ' becomes 'ვის' (Whom) because the lover is the grammatical receiver."
